Date,Arabica,parkinson_vol,garman_klass_vol,RVB,RVG,RSK_5d,RKU_5d,RVB_5d,RVG_5d,RSK_22d,RKU_22d,RVB_22d,RVG_22d,parkinson_vol_rolling_5,parkinson_vol_rolling_22,garman_klass_vol_rolling_5,garman_klass_vol_rolling_22,ONI_dummy,TempIndo_first,PrecIndo_first,TempViet_first,PrecViet_first,TempBras_first,PrecBras_first,ONI_first,ADS_Index_first,VIX_first,GEPU_ppp_first,GSCI_Commodity_squared_return,Soybean_squared_return,Corn_squared_return,Wheat_squared_return,Diesel_squared_return,IDRUSD_squared_return,EURUSD_squared_return,BRLUSD_squared_return,CHFUSD_squared_return,VNDUSD_squared_return,Germany_squared_return,US_squared_return,France_squared_return,coffee_index,coffee_index_squared_return,ONI_dummy_rolling_5,ONI_dummy_rolling_22,TempIndo_first_rolling_5,TempIndo_first_rolling_22,PrecIndo_first_rolling_5,PrecIndo_first_rolling_22,TempViet_first_rolling_5,TempViet_first_rolling_22,PrecViet_first_rolling_5,PrecViet_first_rolling_22,TempBras_first_rolling_5,TempBras_first_rolling_22,PrecBras_first_rolling_5,PrecBras_first_rolling_22,ONI_first_rolling_5,ONI_first_rolling_22,ADS_Index_first_rolling_5,ADS_Index_first_rolling_22,VIX_first_rolling_5,VIX_first_rolling_22,GEPU_ppp_first_rolling_5,GEPU_ppp_first_rolling_22,GSCI_Commodity_squared_return_rolling_5,GSCI_Commodity_squared_return_rolling_22,Soybean_squared_return_rolling_5,Soybean_squared_return_rolling_22,Corn_squared_return_rolling_5,Corn_squared_return_rolling_22,Wheat_squared_return_rolling_5,Wheat_squared_return_rolling_22,Diesel_squared_return_rolling_5,Diesel_squared_return_rolling_22,IDRUSD_squared_return_rolling_5,IDRUSD_squared_return_rolling_22,EURUSD_squared_return_rolling_5,EURUSD_squared_return_rolling_22,BRLUSD_squared_return_rolling_5,BRLUSD_squared_return_rolling_22,CHFUSD_squared_return_rolling_5,CHFUSD_squared_return_rolling_22,VNDUSD_squared_return_rolling_5,VNDUSD_squared_return_rolling_22,Germany_squared_return_rolling_5,Germany_squared_return_rolling_22,US_squared_return_rolling_5,US_squared_return_rolling_22,France_squared_return_rolling_5,France_squared_return_rolling_22,coffee_index_rolling_5,coffee_index_rolling_22,coffee_index_squared_return_rolling_5,coffee_index_squared_return_rolling_22,RV_rolling_5,RV_rolling_22,Arabica_rolling_5,Arabica_rolling_22,,
11/06/2013,155.5,0.01875364,0.015176918,0.000665864,0,-1.569528652,2.804212071,0.00017825,5.80E-06,-0.145278351,4.457377447,0.000125442,7.58637E-05,0.01224154,0.008806723,0.012393193,0.009218161,2,-0.4,36.1,-3,-21.9,0.1,0,0,-0.01347,1.63,0,0.199172088,2.899276311,1.895288527,1.172135831,0,0.016206804,0.184019772,0.23118465,1.612587814,0.002262385,1.063405926,1.041525373,1.965670479,1143.420216,2.411432416,2,2,-0.12,-0.031818182,7.7,1.890909091,-0.28,-0.095454545,-1.84,-0.313636364,0.3,0.031818182,-0.08,-0.031818182,0,-0.005,-0.01953838,-0.002024136,0.16,0.161363636,0,-0.7893237,0.243349695,0.612374428,0.757007298,0.974055306,1.730376316,2.560073843,0.824020635,1.480994411,0.008312895,0.091329391,0.008837714,0.00780852,0.345412831,0.297571114,0.422821366,0.533447339,0.594765753,0.851891426,0.00113198,0.002846103,1.599940775,1.316635824,1.061896125,0.663364609,1.772974331,1.237556556,1129.199646,1204.774787,6.966580729,3.169795579,0.000184049,0.000201306,156.3,163.4568182,,
12/06/2013,149.25,0.020716916,0.016952373,0.000827995,0,-1.466514244,2.262310481,0.000310692,5.80E-06,-0.424927158,3.824121096,0.000163078,7.20842E-05,0.013742154,0.009486248,0.013115233,0.009753759,2,0.3,-22.7,0.5,-5.1,-0.2,0,0,-0.012797,1.52,0,0.314355644,0.000263578,0.98480726,3.830997316,0,0.126453395,0.035181773,0.01250448,0.549796861,0.002262385,0.936562344,0.706135966,0.196678368,1145.793144,0.042979057,2,2,-0.08,0,2.88,0.527272727,-0.3,-0.040909091,-3.32,0.054545455,0.14,0.022727273,-0.2,-0.004545455,0,-0.002272727,-0.0194566,-0.003776545,0.218,0.227272727,0,0.569259909,0.302092799,0.626651615,0.746597364,0.843246258,1.924763905,2.439409577,1.332864811,1.654917265,0.008312895,0.091329391,0.032956057,0.012546983,0.350767368,0.271153283,0.407628029,0.516920055,0.639581697,0.864301728,0.001131411,0.002923023,1.494411113,1.342585272,0.817864314,0.695461585,1.10003459,1.246373398,1131.806842,1200.44163,6.663986628,3.163734094,0.000316492,0.000235162,154.97,162.5090909,,
13/06/2013,150.85,0.013959053,0.012029536,0.000592188,0,-1.25658428,1.610504759,0.000429129,-2.06E-19,-0.516739286,3.460175063,0.000183809,7.20842E-05,0.013932623,0.009786311,0.012532338,0.009939921,2,-0.5,-0.1,-0.4,-3.3,0.4,0,0,-0.012127,-2.18,0,0.565780875,4.069453215,1.083834244,0.133490811,0,0.051955201,0.09415816,0.001570845,0.131991231,0.006926562,0.347752623,2.153880057,0.012746223,1115.341424,7.25576728,2,2,-0.14,-0.063636364,0.6,0.622727273,-0.48,-0.077272727,-3.36,-0.845454545,0.14,0.090909091,-0.34,-0.45,0,-0.002272727,-0.019161,-0.006722236,-0.044,0.162727273,0,0.569259909,0.380891014,0.600373833,1.554032089,1.004301051,2.100581412,1.956573373,1.294116327,1.244540165,0.008312895,0.024476706,0.043347097,0.014878624,0.088979531,0.274835004,0.365728222,0.516900438,0.496325447,0.842363284,0.002403495,0.003237867,1.278306218,1.020469057,1.105687948,0.652493213,0.904396502,1.129386257,1134.862251,1194.087491,6.399809062,3.436270358,0.000429129,0.000255894,153.44,161.4727273,,
14/06/2013,149.35,0.024559079,0.025641246,0,0.00038987,-0.864829568,1.327997959,0.000417737,7.7974E-05,-0.390514562,3.125508031,0.000183513,8.98056E-05,0.017290404,0.010651677,0.015911412,0.010839971,2,-0.5,-12.3,-0.2,-1.1,0,0,0,-0.011464,0.74,0,0.488714712,0.214193784,2.027555176,0.483493189,0.110346059,0.01024942,0.072565901,0.016468785,0.095479042,0.023906585,0.161218769,0.34898887,0.035610895,1115.15346,0.000284057,2,2,-0.24,-0.059090909,-3.14,0.095454545,-0.6,-0.118181818,-0.88,-0.427272727,0.16,0.068181818,-0.14,-0.1,0,-0.002272727,-0.018652,-0.007714805,0.402,0.204090909,0,0.569259909,0.392033917,0.616012436,1.594248763,0.998926115,2.495924269,2.011624823,1.390557754,1.256888102,0.022069212,0.029492436,0.042142166,0.015247311,0.094539804,0.264818864,0.365924939,0.509873187,0.515329734,0.830224088,0.007071584,0.00432453,0.583740695,0.99672215,0.850343759,0.660611832,0.451187442,1.095193299,1136.204594,1187.610833,6.28475612,3.434472776,0.000495711,0.000273318,152.3,160.2909091,,
17/06/2013,148.85,0.009031166,0.010627367,3.31E-07,0,-0.865964988,1.330469883,0.000417276,7.7974E-05,-1.436855431,3.197979346,0.000183528,2.36913E-05,0.017403971,0.010475963,0.016085488,0.010639688,2,1.3,-4.1,2.1,5.2,0.7,0.3,0,-0.031433,-0.35,0,6.26744E-05,272.0109328,5.658770783,0.162531907,0,0.023049605,0.03502393,0.276991342,0.197342831,0.020372765,1.153613436,0.568611589,2.328263552,1142.41472,5.833273129,2,2,0.04,0.004545455,-0.62,-0.336363636,-0.2,-0.027272727,-5.24,-1.318181818,0.2,0.1,0.06,-0.268181818,0,-0.002272727,-0.0162582,-0.010106782,0.272,0.191363636,0,0.569259909,0.313617199,0.611220311,55.83882395,13.35161414,2.330051198,2.258696164,1.156529811,1.263358783,0.022069212,0.013864213,0.045582885,0.01621823,0.084189907,0.200876292,0.107744021,0.470147966,0.517439556,0.599111908,0.011146137,0.005224636,0.73251062,1.043608061,0.963828371,0.686283455,0.907793903,1.200848898,1132.424593,1182.621224,3.108747188,3.691036277,0.00049525,0.000207219,150.76,159.05,,
18/06/2013,148.85,0.008317195,0.009117241,0,1.1877E-05,-0.876666094,1.789420293,0.000284103,8.03494E-05,-1.491679439,3.309411515,0.000183528,1.98664E-05,0.015316682,0.010371562,0.014873553,0.01056611,2,0.1,-4,0.7,-5.2,-0.3,0.1,0,-0.010816,-0.19,0,0.110199852,0.122113251,0.19959604,0.225023938,0,0.03126957,0.046938276,1.076341361,0.243168021,0.000141238,0.028085244,0.602080435,0.006514106,1140.846706,0.018864649,2,2,0.14,0.018181818,-8.64,-0.622727273,0.54,-0.027272727,-1.9,-0.045454545,0.12,0.059090909,0.08,0.009090909,0,-0.002272727,-0.0157274,-0.012012282,-0.092,0.184545455,0,0.569259909,0.295822752,0.607534716,55.28339133,13.26551353,1.990912701,1.8326883,0.967107432,1.235138722,0.022069212,0.013864213,0.048595438,0.017580815,0.056773608,0.202136802,0.276775363,0.516347665,0.243555597,0.610164999,0.010721907,0.005230019,0.525446483,1.044881413,0.875939383,0.713650034,0.515962629,1.198974454,1131.909891,1177.519876,2.630233634,3.691664171,0.000364452,0.000203394,149.43,157.7477273,,
19/06/2013,149.4,0.01605235,0.015422144,0,0.00039482,0.050663915,1.706890403,0.000118504,0.000159313,-1.205786974,2.939426819,0.000183517,3.78128E-05,0.014383768,0.010782088,0.014567507,0.010903926,2,0.5,-0.9,0.3,4.9,0.1,-0.4,0,-0.011157,0.03,0,0.00398242,1.519503059,1.396409337,7.642411881,0,0.000637114,0.549894413,0.0017125,0.013026813,0,0.15590505,1.945661321,0.303449852,1154.83599,1.485381405,2,2,0.18,-0.009090909,-4.28,0.031818182,0.5,-0.05,0.1,0.118181818,0.18,0.05,8.64E-15,-1.63E-15,0,-0.002272727,-0.0153994,-0.012864959,-0.39,0.175909091,0,0.569259909,0.233748107,0.603311109,55.58723923,13.33180772,2.073233116,1.879183679,1.729390345,1.581620651,0.022069212,0.013864213,0.023432182,0.017609774,0.159716136,0.218326476,0.274616967,0.49047417,0.136201587,0.610755885,0.01026943,0.005228982,0.369315024,1.028409082,1.123844454,0.755782346,0.537316925,1.200122486,1133.71846,1172.896363,2.918714104,3.755691668,0.000277817,0.00022133,149.46,156.5568182,,
20/06/2013,142.45,0.021790675,0.021547353,0.00109865,0,-0.564430839,2.108282143,0.000219796,0.000159313,-1.26041283,2.70580977,0.000233456,3.76401E-05,0.015950093,0.011532997,0.01647107,0.011630017,2,-0.1,-0.1,0.4,2.4,0.2,0,0,-0.0115,3.85,0,9.206951892,2.381591253,389.7182663,0.728445598,0,0.031144984,0.319748531,15.18552175,1.681596129,0,11.0999938,6.414447039,13.87971612,1147.333002,0.42487108,2,2,0.26,-0.036363636,-4.28,-0.368181818,0.66,-0.040909091,1.24,0.122727273,0.14,0.054545455,8.64E-15,-1.63E-15,0,-0.002272727,-0.015274,-0.013656532,0.816,0.349090909,0,0.569259909,1.96198231,1.021573794,55.24966684,13.43983468,79.80011953,19.58936673,1.848381303,1.332429218,0.022069212,0.013864213,0.019270139,0.018546583,0.20483421,0.228707524,3.311407148,1.135005219,0.446122567,0.63463315,0.008884118,0.005228982,2.51976326,1.52941257,1.975957851,1.035507034,3.310710905,1.823491395,1140.116776,1168.135204,1.552534864,3.769218999,0.00037911,0.000271096,147.78,155.2522727,,
21/06/2013,143.25,0.011776087,0.01379087,0,6.56407E-05,-1.00511702,2.769018063,0.000219796,9.44676E-05,-1.238654202,2.663120854,0.000232763,4.06237E-05,0.013393495,0.011840843,0.014100995,0.012007212,2,0.1,1,-0.7,4,-0.3,0,0,-0.011849,-1.59,0,0.492141937,1.518537245,0.453065007,0.020437356,0.005891452,0,0.497933829,0.002586686,0.128894284,0,3.139291523,0.071071902,1.235653039,1153.559178,0.292895272,2,2,0.38,0.013636364,-1.62,-0.072727273,0.56,-0.086363636,2.26,0.395454545,0.08,0.063636364,8.64E-15,-1.63E-15,0,-0.002272727,-0.015351,-0.014387377,0.35,0.265,0,0.569259909,1.962667755,1.043005395,55.51053553,13.4548331,79.4852215,19.53591011,1.755770136,1.304540078,0.00117829,0.014132007,0.017220255,0.018516689,0.289907796,0.251316237,3.308630728,1.135089243,0.452805615,0.606354081,0.0041028,0.005228982,3.115377811,1.671747194,1.920374457,1.027269799,3.550719334,1.879369491,1147.797919,1164.289378,1.611057107,3.725792515,0.000314264,0.000273387,146.56,154.0363636,,
24/06/2013,144.65,0.00793173,0.008475751,0,6.45899E-05,-0.928914418,2.563509738,0.00021973,0.000107386,-1.21882139,2.625852483,0.00023188,4.35596E-05,0.013173607,0.011960743,0.013670672,0.012131687,2,-0.4,2,1.1,-11.3,0.4,0,0,-0.037752,1.21,0,6.70158E-05,0.125057675,2.240907311,8.860304105,0,0.002536152,0.005802336,0.233368852,0.00025725,0,1.563491605,1.492797988,2.961459505,1163.832544,0.786126253,2,2,0.04,-0.013636364,-0.4,-0.104545455,0.36,-0.018181818,-1.04,-0.481818182,0.02,0.063636364,-0.06,-1.63E-15,0,-0.002272727,-0.0166148,-0.016219118,0.662,0.348181818,0,0.569259909,1.962668623,1.00444533,1.133360497,13.3791868,78.8016488,19.50667978,3.495324576,1.677998598,0.00117829,0.014102282,0.013117564,0.018487429,0.284063477,0.246735389,3.29990623,1.135100457,0.413388499,0.517604383,2.82476E-05,0.003134199,3.197353444,1.737697919,2.105211737,1.047405547,3.677358524,1.999910585,1152.081484,1160.811641,0.601627732,3.760124853,0.000327116,0.00027544,145.72,153.05,,
25/06/2013,145.3,0.012091086,0.011380265,9.54018E-05,0,-0.892561395,2.335618182,0.00023881,0.00010501,-1.232233496,2.70341429,0.000226871,4.35596E-05,0.013928386,0.012278938,0.014123277,0.012389885,2,-0.2,-0.3,-0.5,2.5,0.5,0,0,-0.013418,-1.64,0,0.015061303,0.055254977,0.134176258,0.909040013,0,0.010151092,0.079719234,1.861250384,0.296154008,0,2.35072521,0.892919389,2.237800314,1166.57244,0.055292439,2,2,-0.02,-0.027272727,0.34,-0.168181818,0.12,-0.013636364,0.5,0.040909091,0.18,0.077272727,-0.08,-1.63E-15,0,-0.002272727,-0.0171352,-0.016690764,0.372,0.231818182,0,0.569259909,1.943640913,1.000104181,1.119988842,13.19074982,78.78856484,19.28375272,3.632127791,1.713197276,0.00117829,0.014102282,0.008893868,0.018714978,0.290619669,0.239476408,3.456888035,1.217072621,0.423985697,0.529418945,1.42E-15,0.002902135,3.661881438,1.809375996,2.163379528,1.087526072,4.123615766,2.067324237,1157.226631,1157.458324,0.60891329,3.762638144,0.000343821,0.00027043,145.01,152.3068182,,
26/06/2013,143.2,0.014958278,0.015116993,0.000211393,0,-1.462861137,2.691136145,0.000281089,2.60461E-05,-1.204203508,2.563507434,0.000235562,4.35596E-05,0.013709571,0.012700236,0.014062246,0.012844967,2,0.6,-1.9,0.2,-1.3,0.1,0,0,-0.013854,-1.26,0,0,0.018783627,0.052725907,1.212043674,0,0.002539395,0.279498415,1.156453351,0.082320991,0,2.711472478,0.911161659,4.270962544,1158.009544,0.542769585,2,2,0,-0.036363636,0.14,-0.118181818,0.1,-0.018181818,-0.74,-0.027272727,0.18,0.077272727,8.64E-15,-1.63E-15,0,-0.002272727,-0.0176746,-0.017217259,0.114,0.154090909,0,0.569259909,1.94284443,0.959238786,0.819844955,13.14375517,78.51982816,18.85408208,2.346054149,1.68970729,0.00117829,0.014102282,0.009274324,0.018787489,0.236540469,0.246386695,3.687836205,1.268689138,0.437844533,0.497817736,1.42E-15,0.002902135,4.172994923,1.910962011,1.956479596,1.097550579,4.917118305,2.255259908,1157.861342,1153.95543,0.420390926,3.77906196,0.000307135,0.000279122,143.77,151.7045455,,
27/06/2013,146.7,0.009419393,0.00987245,0,0.000163988,-0.129672495,1.234176467,6.1359E-05,5.88436E-05,-1.14567405,2.47441748,0.000233914,5.10136E-05,0.011235315,0.01250559,0.011727266,0.012565387,2,-0.6,4,0.2,-0.3,0.4,0,0,-0.014295,-0.35,0,0.272420193,0.024605931,0.769832777,0.350648362,0,0,0.039816048,0.225222806,0.429979082,0.006926562,0.390208871,0.38193602,0.932469991,1174.560242,2.013899965,2,2,-0.1,-0.027272727,0.96,0.004545455,0.06,0.022727273,-1.28,-0.118181818,0.22,0.1,8.64E-15,-1.63E-15,0,-0.002272727,-0.0182336,-0.017741714,-0.726,0.126818182,0,0.569259909,0.15593809,0.969656234,0.348447891,13.14475913,0.730141452,18.88118603,2.270494702,1.494806744,0.00117829,0.014102282,0.003045328,0.018615991,0.180553972,0.233634742,0.695776416,1.261869224,0.187521123,0.469024432,0.001385312,0.003216979,2.031037938,1.724503119,0.749977392,1.11101742,2.327669079,2.098266839,1163.30679,1152.683757,0.738196703,3.546641342,0.000120203,0.000284928,144.62,151.1863636,,
28/06/2013,145.8,0.011844398,0.013941088,0,1.34E-06,-0.249023214,1.472873323,6.1359E-05,4.59828E-05,-1.06729678,2.63692458,0.000183632,5.10744E-05,0.011248977,0.012620734,0.011757309,0.012759218,2,-0.3,-1.9,-0.5,0.2,0.1,0,0,-0.014743,0,0,0.384531979,3.392295668,27.93848025,6.152372932,0.041948439,0,0.05302582,1.076357588,0.066871472,0.784595899,0.156310921,0.184705877,0.385258548,1194.306456,2.779499135,2,2,-0.18,0.004545455,0.38,-0.477272727,0.1,-0.018181818,-2.04,-0.3,0.3,0.118181818,8.64E-15,-0.077272727,0,-0.002272727,-0.0188124,-0.017348359,-0.408,0.108181818,0,0.569259909,0.134416098,0.928479186,0.723199576,13.25803341,6.2272245,20.127847,3.496881817,1.671817228,0.008389688,0.009344908,0.003045328,0.01652119,0.091572371,0.219838665,0.910530596,1.297957639,0.175116561,0.452080136,0.158304492,0.038876303,1.434441817,1.625003197,0.772704187,1.104284802,2.15759018,1.918980456,1171.456245,1153.244287,1.235517475,3.537774653,0.000107342,0.000234707,145.13,150.7386364,,
01/07/2013,146.25,0.018320698,0.014705934,0,0.000189601,0.092862221,1.331787086,6.1359E-05,7.09851E-05,-1.001186718,2.696548253,0.000170819,5.96926E-05,0.01332677,0.012922578,0.013003346,0.012974137,2,-1.9,50,-0.5,2.8,-0.8,0,0.01,-0.046177,-0.49,-9.8630802,0.51504651,0.361736422,2.980134969,0.145346464,0,0.000634378,0.191027549,0.792256351,0.010070464,0.013916454,0.096007879,0.29076637,0.579422812,1207.308756,1.172470679,2,2,-0.48,-0.081818182,9.98,2.159090909,-0.22,-0.022727273,0.78,-0.027272727,0.06,0.1,8.64E-15,-0.309090909,0.002,-0.001818182,-0.0204974,-0.019084537,-0.748,0.07,-1.97261604,0.120938082,0.237411997,0.841230687,0.770535325,13.26726107,6.375070031,20.26170466,1.753890289,1.625830495,0.008389688,0.009344908,0.002664973,0.016076464,0.128617413,0.209700068,1.022308096,1.251300067,0.177079204,0.343499343,0.161087783,0.039405829,1.140945072,1.495519526,0.532297863,1.094776713,1.681182842,1.780318222,1180.151488,1152.95113,1.312786361,3.271022472,0.000132344,0.000230512,145.45,150.2840909,,
02/07/2013,149.15,0.013798875,0.007747782,0,0.000789146,1.066746929,1.987391578,4.22786E-05,0.000228814,-0.57457306,2.420213692,0.000170819,9.54485E-05,0.013668328,0.013202047,0.012276849,0.01293963,2,0.5,-38.2,0.1,-1.6,0.5,0,0,-0.013367,0.07,0,0.7082318,0.003637003,0.022243473,0.093092624,0,0.003067055,0.477455621,0.333052559,0.004009956,0.002228457,0.847209194,0.002969254,0.440236779,1217.001334,0.639391547,2,2,-0.34,-0.040909091,2.4,0.159090909,-0.1,0.027272727,-0.04,-0.268181818,0.06,0.131818182,8.64E-15,-0.177272727,0.002,-0.001818182,-0.0204872,-0.018794777,-0.406,0.006363636,-1.97261604,0.120938082,0.376046097,0.76729906,0.76021173,13.26021147,6.352683474,20.25491027,1.590700811,1.602298728,0.008389688,0.009079565,0.001248166,0.015949566,0.208164691,0.222311385,0.716668531,1.115174144,0.118650393,0.342715454,0.161533474,0.039481374,0.840241869,1.533047413,0.354307836,1.04240481,1.321670135,1.781449147,1190.237266,1153.450993,1.429606182,3.281416233,0.000271093,0.000266268,146.22,149.9590909,,
03/07/2013,146.05,0.004694528,0.005350447,3.73667E-05,0,1.467586525,2.460925192,7.47E-06,0.000228814,-0.573676208,2.408711244,0.000171486,9.54485E-05,0.011615578,0.013053287,0.01032354,0.012766006,2,0.1,0.1,-0.2,6,-0.6,0,0,-0.011414,-0.24,0,1.983164088,0.160900209,0.200790333,3.015598885,0,0.004963171,0.07671009,0.757840704,0.01879461,0.016820196,1.071113515,0.006768368,1.187343436,1219.264652,0.03452248,2,2,-0.44,-0.086363636,2.8,0.209090909,-0.18,0.031818182,1.42,-0.763636364,-0.08,0.081818182,8.64E-15,-0.159090909,0.002,0.000454545,-0.0199992,-0.017666686,-0.202,-0.003636364,-1.97261604,-0.448321827,0.772678914,0.758978924,0.788635047,13.17230019,6.382296359,20.22638532,1.951411853,1.731210193,0.008389688,0.009079565,0.001732921,0.015701861,0.167607026,0.20825557,0.636946002,1.146325855,0.105945117,0.326280894,0.164897513,0.040180034,0.512170076,1.555621975,0.173429178,1.026795135,0.704946313,1.812534614,1202.488288,1154.95942,1.327956761,3.156830429,0.000236288,0.000266934,146.79,149.4181818,,
05/07/2013,145.45,0.004353125,0.002994457,1.52844E-05,0,1.650199302,3.095667956,1.05302E-05,0.000196017,-0.573909736,2.410968824,0.000171357,9.54485E-05,0.010602325,0.01294647,0.008947942,0.01257633,2,0,1.4,-0.6,-3.7,0.3,0,0,-0.016981,-1.31,0,0.442478964,2.944657787,4.928715236,1.45162461,0.065847557,0.000632091,1.874696675,0.030459176,1.73969031,0.009326033,0.088982413,1.029703191,1.934225942,1220.63318,0.012584166,2,2,-0.32,-0.072727273,2.28,0.477272727,-0.34,0.027272727,0.74,-0.640909091,-0.1,0.136363636,8.64E-15,-0.018181818,0.002,0.000454545,-0.0205364,-0.017856177,-0.394,-0.062727273,-1.97261604,-0.448321827,0.806690668,0.759997288,1.372645418,13.30493427,7.214072851,20.42919056,2.171607103,1.797136674,0.021559199,0.012072635,0.001859339,0.015612327,0.534583151,0.293466398,0.597993275,1.143366652,0.367887362,0.393785096,0.165377408,0.040594683,0.451924784,1.558984034,0.302982612,1.059731178,0.905297503,1.89966744,1211.702876,1158.3075,0.927693602,2.646535265,0.000206547,0.000266806,146.54,148.9227273,,
08/07/2013,147.45,0.007348449,0.006918705,0,6.98716E-05,1.534217225,2.742472894,1.05302E-05,0.000209724,-0.559204427,2.476818429,0.000163822,9.86245E-05,0.009703135,0.012679861,0.007543465,0.012284354,2,0.6,-9.2,0.1,17.1,-0.5,0,0,-0.011705,-0.11,0,0.005042238,3.519378081,4.928715236,0.142938652,0,0.015788596,0.078401845,0.06917401,0.084540327,0.000554271,4.247152312,0.274606392,3.411217588,1219.018288,0.01752636,2,2,-0.14,-0.05,0.82,-0.004545455,-0.22,0.004545455,4.12,0.031818182,-0.22,0.086363636,8.64E-15,-0.045454545,0.002,0.000454545,-0.0199288,-0.017787955,-0.416,-0.123636364,-1.97261604,-0.448321827,0.73079272,0.759288293,1.3980619,13.46252813,2.612119849,20.6526381,0.969720247,1.745144048,0.013169511,0.012072635,0.005017058,0.01606355,0.539658356,0.296647887,0.39655656,1.142489509,0.371421133,0.382822514,0.008569082,0.040516913,1.270093062,1.685481382,0.320962715,0.984654422,1.510489312,1.892842009,1216.645242,1162.22846,0.375299047,2.576606937,0.000220254,0.000262446,146.87,148.5386364,,
10/07/2013,145,0.006738935,0.007202346,0,0.001452389,1.513779209,2.450179547,1.05302E-05,0.000462281,0.022188774,2.489559481,0.000163822,0.000163324,0.007386783,0.012394962,0.006042747,0.01193246,2,-0.4,12.8,0,-18,0.2,0,0,-0.001587,-0.57,0,2.698513516,6.779240038,16.86045698,5.694867453,0,0.010079514,0.647255674,0.251108987,0.096462824,0,1.49228571,0.545107074,0.189922549,1238.706726,2.567051121,2,2,0.16,-0.059090909,-6.62,0.063636364,-0.12,-0.018181818,-0.04,-0.645454545,-0.02,0.077272727,8.64E-15,-0.077272727,0,0.000454545,-0.0110108,-0.017241682,-0.432,-0.11,0,-0.448321827,1.167486121,0.874139371,2.681562624,13.76920815,5.388184252,21.40971584,2.079624445,1.989127422,0.013169511,0.012072635,0.006906086,0.01652171,0.630903981,0.262291447,0.288327087,1.144309468,0.388699605,0.348649348,0.005785791,0.040491179,1.549348629,1.688390865,0.371830856,0.97694284,1.432589259,1.856432276,1222.924836,1168.530385,0.654215135,2.30344312,0.000472811,0.000327146,146.62,147.925,,
11/07/2013,145.95,0.012210868,0.014343003,0,3.43264E-05,1.934466004,4.087668904,1.05302E-05,0.000311317,0.027164096,2.504409031,0.000161232,0.000164884,0.007069181,0.012596812,0.007361792,0.012186875,2,-0.2,-4.5,-0.3,11.6,0,0,0,0.000909,-0.2,0,0.024115478,0.317029377,0.582722284,0.303786199,0,0.00251667,0.846993451,0.000392775,2.995772829,0.002217364,1.29502024,1.813584459,0.544780269,1234.316918,0.126036211,2,2,0.02,-0.068181818,0.12,-0.431818182,-0.2,-0.05,2.6,0.495454545,-0.12,0.081818182,8.64E-15,-0.031818182,0,0.000454545,-0.0081556,-0.016563591,-0.486,-0.051363636,0,-0.448321827,1.030662857,0.855553702,2.744241098,13.78302265,5.500280014,21.43389227,2.12176316,2.002877428,0.013169511,0.010183341,0.006796009,0.015896373,0.704811547,0.298756398,0.22179513,1.143623449,0.98705218,0.48480004,0.005783573,0.040566234,1.638910838,1.582071494,0.733953897,0.985482596,1.453497957,1.77657428,1226.387953,1174.251984,0.551544068,2.283010731,0.000321848,0.000326117,145.98,147.5113636,,
12/07/2013,142.5,0.009573442,0.010551447,1.81271E-05,0,1.975017674,4.185080541,6.68E-06,0.000311317,0.026515619,2.493768487,0.000161936,0.000164884,0.008044964,0.012647271,0.008401992,0.012222987,2,-0.1,-3.7,0.5,-6.3,-0.6,0,0,0.002044,-0.17,0,0.10118038,8.108352421,12.12416046,0.109121967,0.005936934,0.050814336,0.056140454,0.075999743,0.096566519,0.002218475,0.434697673,0.094881029,0.129414475,1243.475428,0.546491893,2,2,-0.02,-0.068181818,-0.64,0.159090909,-0.06,-0.031818182,0.14,-1.018181818,-0.12,0.031818182,8.64E-15,-1.61E-15,0,0.000454545,-0.005464,-0.014497864,-0.472,-0.072727273,0,-0.448321827,0.654266115,0.84232798,4.333731541,14.11576335,7.884954039,21.69007519,1.540467776,1.947261535,0.014356898,0.010453202,0.015966242,0.017940388,0.70069762,0.297363991,0.085426938,1.075809986,1.002606562,0.480698803,0.002863228,0.040667074,1.51162767,1.583204852,0.751576429,0.989741346,1.241912165,1.78040079,1231.230108,1177.986561,0.65393795,1.320882281,0.000318,0.000326821,145.27,146.8727273,,
16/07/2013,148.65,0.018308373,0.017264112,0,0.00138141,1.494218352,2.302476564,3.63E-06,0.000587599,0.480256101,2.578433229,0.00013167,0.000227676,0.010836013,0.012627032,0.011255923,0.01231786,2,0.1,0,-0.7,7.8,1.1,0,0,0.021977,0.58,0,6.00041E-05,7.145544537,0.406694423,2.659749365,0,0.180130216,0.535726991,1.15496446,0.423729872,5.59E-06,0.0203937,0.054920154,0.011103865,1240.71657,0.049334251,2,2,0,-0.045454545,-0.92,-1.481818182,-0.08,0.072727273,2.44,0.331818182,0.04,0.077272727,8.64E-15,-1.61E-15,0,0.000454545,0.0023276,-0.012886636,-0.094,-0.120454545,0,-0.448321827,0.565782323,0.833277431,5.173908891,14.30877554,6.980549876,21.62241182,1.782092727,2.014880332,0.001187387,0.010453202,0.051865867,0.025391453,0.432903683,0.313350683,0.310327995,1.117799977,0.739414474,0.426659806,0.00099914,0.040564492,1.497909927,1.535795205,0.556619821,0.944895655,0.857287749,1.691556853,1235.246786,1182.409123,0.661287967,1.213514182,0.000591225,0.000359346,145.91,146.5613636,,
